date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:29:42	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont3e6e.eot	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:43	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont.eot?	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfontd41d.eot	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:43	77160/77160	---MCZ	200	added ('OK')	font/woff2	date:Thu,%2005%20May%202022%2000:17:40%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont3e6e.woff2	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:43	98024/98024	---MCZ	200	added ('OK')	font/woff	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont3e6e.woff	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:43	165548/165548	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont3e6e.ttf	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:43	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/fonts/fontawesome-webfont3e6e.svg	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:43	646/646	---MCZ	200	added ('OK')	image/png	date:Tue,%2008%20Mar%202022%2023:35:34%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/chosen-sprite.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/chosen-sprite.png	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:44	872/872	---MCZ	200	added ('OK')	image/png	date:Thu,%2005%20May%202022%2000:17:40%20GMT	https://www.idxhome.com/service/resources/dist/wordpress/chosen-sprite@2x.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/www.idxhome.com/service/resources/dist/wordpress/chosen-sprite@2x.png	(from https://www.idxhome.com/service/resources/dist/wordpress/bundle.css?1667124446909)
18:29:45	112308/112308	---M--	200	added ('OK')	application/font-woff2	etag:%221fb2ccc69c3762c199e63adff9912c16%22	https://resources.agentimage.com/fonts/agentimage.woff2?v2-6	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/fonts/agentimage90e2.woff2	(from https://resources.agentimage.com/fonts/agentimage.font.icons.css)
18:29:45	77645/77645	---M--	200	added ('OK')	image/gif	etag:%229e0373c2b4410c49439dfd822c5fd16e%22	https://resources.agentimage.com/images/loading-small.gif	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/resources.agentimage.com/images/loading-small.gif	(from https://resources.agentimage.com/libraries/css/animate.min.css?ver=5.3.14)
18:29:46	847/847	---M--	200	added ('OK')	image/gif	etag:%2263031c91-34f%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.9)
18:29:47	696/696	---M-Z	200	added ('OK')	image/png	etag:%225eb03ed0-2b8%22	https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.0.3/images/layers.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/cdnjs.cloudflare.com/ajax/libs/leaflet/1.0.3/images/layers.png	(from https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.0.3/leaflet.css?ver=5.3.14)
18:29:47	1259/1259	---M-Z	200	added ('OK')	image/png	etag:%225eb03ed0-4eb%22	https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.0.3/images/layers-2x.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/cdnjs.cloudflare.com/ajax/libs/leaflet/1.0.3/images/layers-2x.png	(from https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.0.3/leaflet.css?ver=5.3.14)
18:29:48	1466/1466	---M-Z	200	added ('OK')	image/png	etag:%225eb03ed0-5ba%22	https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.0.3/images/marker-icon.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/cdnjs.cloudflare.com/ajax/libs/leaflet/1.0.3/images/marker-icon.png	(from https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.0.3/leaflet.css?ver=5.3.14)
18:29:48	984/984	---M--	200	added ('OK')	image/png	etag:%2263031c91-3d8%22	https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/select-arrow.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/select-arrow.png	(from https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/css/style.css?ver=5.3.14)
18:29:49	1221/1221	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-4c5%22	https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/prev.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/prev.jpg	(from https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/css/style.css?ver=5.3.14)
18:29:51	1222/1222	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-4c6%22	https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/next.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/next.jpg	(from https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/css/style.css?ver=5.3.14)
18:29:51	2856/2856	---M--	200	added ('OK')	image/png	etag:%2263031c91-b28%22	https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/close-bttn.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/close-bttn.png	(from https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/css/style.css?ver=5.3.14)
18:29:51	927/927	---M--	200	added ('OK')	image/png	etag:%2263031c91-39f%22	https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/poptrans.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/poptrans.png	(from https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/css/style.css?ver=5.3.14)
18:29:52	69062/69062	---M--	200	added ('OK')	image/gif	etag:%2263031c91-10dc6%22	https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/ring-alt.gif	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/ring-alt.gif	(from https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/css/style.css?ver=5.3.14)
18:29:52	4231/4231	---M--	200	added ('OK')	image/png	etag:%2263031c91-1087%22	https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/arrow-prev.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/arrow-prev.png	(from https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/css/style.css?ver=5.3.14)
18:29:52	4105/4105	---M--	200	added ('OK')	image/png	etag:%2263031c91-1009%22	https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/arrow-next.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/images/arrow-next.png	(from https://ap-havana.agentimage.com/wp-content/plugins/AIOS_Listings/lib/html/autoload/listing-templates/bordeaux-tabled/css/style.css?ver=5.3.14)
18:29:53	2792/2792	---M--	200	added ('OK')	image/png	etag:%2263031c91-ae8%22	https://ap-havana.agentimage.com/wp-content/themes/aios-starter-theme/images/submenu-fixer.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/themes/aios-starter-theme/images/submenu-fixer.png	(from https://ap-havana.agentimage.com/wp-content/themes/aios-starter-theme/style.css?ver=5.3.14)
18:29:53	15826/15826	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-3dd2%22	https://ap-havana.agentimage.com/wp-content/themes/aios-starter-theme/images/landingpage-bg.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/themes/aios-starter-theme/images/landingpage-bg.jpg	(from https://ap-havana.agentimage.com/wp-content/themes/aios-starter-theme/style.css?ver=5.3.14)
18:29:53	14897/14897	---M--	200	added ('OK')	image/png	etag:%2263031c91-3a31%22	https://ap-havana.agentimage.com/wp-content/themes/aios-starter-theme/images/landingpage-border-shadow.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/themes/aios-starter-theme/images/landingpage-border-shadow.png	(from https://ap-havana.agentimage.com/wp-content/themes/aios-starter-theme/style.css?ver=5.3.14)
18:29:54	365/365	---M--	200	added ('OK')	image/png	etag:%2263031c91-1ab%22	https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/slideoverlay.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/slideoverlay.png	(from https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/process-style.php?ver=5.3.14)
18:29:55	77/77	---M--	200	added ('OK')	image/png	etag:%2263031c91-3a5%22	https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/qs-arrow.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/qs-arrow.png	(from https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/process-style.php?ver=5.3.14)
18:29:55	369776/369776	---M--	200	added ('OK')	image/jpeg	etag:%2263031c91-5a470%22	https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/slide-1.jpg	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/themes/agentpro-havana/images/slide-1.jpg	(from https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/process-style.php?ver=5.3.14)
18:29:55	208/208	---M--	200	added ('OK')	image/png	etag:%2263031c91-d0%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:56	280/280	---M--	200	added ('OK')	image/png	etag:%2263031c91-118%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:56	262/262	---M--	200	added ('OK')	image/png	etag:%2263031c91-106%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:57	262/262	---M--	200	added ('OK')	image/png	etag:%2263031c91-106%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:57	207/207	---M--	200	added ('OK')	image/png	etag:%2263031c91-cf%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:58	335/335	---M--	200	added ('OK')	image/png	etag:%2263031c91-14f%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:58	332/332	---M--	200	added ('OK')	image/png	etag:%2263031c91-14c%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:58	6922/6922	---M--	200	added ('OK')	image/png	etag:%2263031c91-1b0a%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_222222_256x240.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_222222_256x240.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:58	6999/6999	---M--	200	added ('OK')	image/png	etag:%2263031c91-1b57%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_888888_256x240.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_888888_256x240.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:58	6992/6992	---M--	200	added ('OK')	image/png	etag:%2263031c91-1b50%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_454545_256x240.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_454545_256x240.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:59	4549/4549	---M--	200	added ('OK')	image/png	etag:%2263031c91-11c5%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_2e83ff_256x240.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:59	4549/4549	---M--	200	added ('OK')	image/png	etag:%2263031c91-11c5%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:29:59	212/212	---M--	200	added ('OK')	image/png	etag:%2263031c91-d4%22	https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://ap-havana.agentimage.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/jquery-ui.min.css?ver=1.11.4)
18:30:00	1798/1798	---M--	200	added ('OK')	image/png	etag:%2263031c91-706%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/default/images/sprite-arrows.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/default/images/sprite-arrows.png	(from https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/default/style.css?ver=3.2.0)
18:30:01	1141/1141	---M--	200	added ('OK')	image/png	etag:%2263031c91-475%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/default/images/bg-caption.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/default/images/bg-caption.png	(from https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/default/style.css?ver=3.2.0)
18:30:01	1798/1798	---M--	200	added ('OK')	image/png	etag:%2263031c91-706%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/thumbnails/images/sprite-arrows.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/thumbnails/images/sprite-arrows.png	(from https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/thumbnails/style.css?ver=3.2.0)
18:30:01	1141/1141	---M--	200	added ('OK')	image/png	etag:%2263031c91-475%22	https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/thumbnails/images/bg-caption.png	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/thumbnails/images/bg-caption.png	(from https://ap-havana.agentimage.com/wp-content/plugins/cyclone-slider/templates/thumbnails/style.css?ver=3.2.0)
18:30:02	2012/2012	---M--	200	added ('OK')	image/gif	etag:%2263031c91-13ef%22	https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/cycloneslider/cyclone-slider2-responsive/images/preloader.gif	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-content/themes/agentpro-havana/cycloneslider/cyclone-slider2-responsive/images/preloader.gif	(from https://ap-havana.agentimage.com/wp-content/themes/agentpro-havana/cycloneslider/cyclone-slider2-responsive/style.css?ver=3.2.0)
18:30:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:30:04%20GMT	http://ap-havana.agentimage.com/robots.txt		(from https://ap-havana.agentimage.com/)
18:30:03	3054/3054	---MCZ	200	added ('OK')	application/json	date:Sun,%2030%20Oct%202022%2022:30:04%20GMT	https://ap-havana.agentimage.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fap-havana.agentimage.com%2Ffind-my-dream-home%2F	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-json/oembed/1.0/embed8df2.json	(from https://ap-havana.agentimage.com/find-my-dream-home/)
18:30:04	3160/3160	---MCZ	200	added ('OK')	text/xml	date:Sun,%2030%20Oct%202022%2022:30:05%20GMT	https://ap-havana.agentimage.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fap-havana.agentimage.com%2Ffind-my-dream-home%2F&format=xml	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-json/oembed/1.0/embed8480	(from https://ap-havana.agentimage.com/find-my-dream-home/)
18:30:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:30:04%20GMT	https://ap-havana.agentimage.com/?p=455	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/index9e38.html	(from https://ap-havana.agentimage.com/find-my-dream-home/)
18:30:05	3069/3069	---MCZ	200	added ('OK')	application/json	date:Sun,%2030%20Oct%202022%2022:30:06%20GMT	https://ap-havana.agentimage.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fap-havana.agentimage.com%2Fwhat-is-my-home-worth%2F	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-json/oembed/1.0/embed17f3.json	(from https://ap-havana.agentimage.com/what-is-my-home-worth/)
18:30:05	3175/3175	---MCZ	200	added ('OK')	text/xml	date:Sun,%2030%20Oct%202022%2022:30:06%20GMT	https://ap-havana.agentimage.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fap-havana.agentimage.com%2Fwhat-is-my-home-worth%2F&format=xml	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-json/oembed/1.0/embed42e7	(from https://ap-havana.agentimage.com/what-is-my-home-worth/)
18:30:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:30:06%20GMT	https://ap-havana.agentimage.com/?p=453	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/index06d3.html	(from https://ap-havana.agentimage.com/what-is-my-home-worth/)
18:30:06	3044/3044	---MCZ	200	added ('OK')	application/json	date:Sun,%2030%20Oct%202022%2022:30:07%20GMT	https://ap-havana.agentimage.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fap-havana.agentimage.com%2Fhelp-me-relocate%2F	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-json/oembed/1.0/embed0522.json	(from https://ap-havana.agentimage.com/help-me-relocate/)
18:30:06	3150/3150	---MCZ	200	added ('OK')	text/xml	date:Sun,%2030%20Oct%202022%2022:30:07%20GMT	https://ap-havana.agentimage.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fap-havana.agentimage.com%2Fhelp-me-relocate%2F&format=xml	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/wp-json/oembed/1.0/embed4f74	(from https://ap-havana.agentimage.com/help-me-relocate/)
18:30:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Oct%202022%2022:30:07%20GMT	https://ap-havana.agentimage.com/?p=457	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/index9d51.html	(from https://ap-havana.agentimage.com/help-me-relocate/)
18:30:07	74918/74918	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Oct%202022%2022:30:08%20GMT	https://ap-havana.agentimage.com/listing/4473-greenview-drive-el-dorado-hills-ca-95762/	C:/Users/Dan/Desktop/httrack/https___ap-havana.agentimage.com_/ap-havana.agentimage.com/listing/4473-greenview-drive-el-dorado-hills-ca-95762/index.html	(from https://ap-havana.agentimage.com/listing/4473-greenview-drive-el-dorado-hills-ca-9576/)
